texto,real
I was waiting for it to say something so I was flipping through the channels on my radio. Then it sayed STATION. You should buy this app.,4
"so I lived in this house and we new it had a ghost or 10 so I got this app to see if it works and there was a lot of red dots and my dad moved in with us not to long ago and his name is mark and then he left for work one day and me and my mom pulled out my kindle fire we were playing around with the app and then it said &quot;sunlight,MARK,help, leave &quot;and we had just bot a new home and we think it is mad we r moving and now it keeps hurting us so we don't move.this app works well get it.",5
I used to have this app a while back and it said my step dads name and it scared me so bad I cried but then they calmed me down and I haven't downloaded it since but besides being scary it can be fun,5
"Okay, about a month ago, I was in my room getting ready for school. I was in a cross between: a Gryffindor  sweat shirt with worn skinny jeans and Ugg boots or a Camp Half Blood t shirt with skinny jeans and high tops. So I asked the Ghost Radar,&quot; Oh wise and powerful ghost in my room, which shall I WEAR?!&quot; I waited.and waited.and waited. then I freaked out. it said:&quot; Wear, sweat, shirt&quot;I literally cried out in excitement!!!!! This ghost had taste like a huge nerd like me!!!!!Theresa(:",5
"I just got this, and so far it's done nothing but scan. However, it has inspired a creepy story that I want to write. That alone earns 5 stars.",5
"Has some information that helps in knowing what phase the moon is as well as what sign it in as well if it is a void or not.  It is fine for free, but nothing that you can do by looking at the calendar.  Sometimes you get information on some things then others it wont help at all.",3
"It's not what I thought it would be, it would be better if it had more information, and the actual moon and explain more on void or not to void and the zodiac a little better",3
"Being born in the sun sign of Cancer, I'm a moon child through and through. To actually be able to chart the moon, gives me more insight, and understanding. I've always been aware that the phases of the moon,deeply affect me! But now I get daily details. :) I love this app. It's another great astrological tool, in my apps. Thank you!!",5
I love the moon and now to have the cycles at my finger tips is awesome... glad my friend saw the app!!!,5
Boring didn't get it.  Would not recommend it.  Want money back. Not worth it  not for me. Would not order again,2
Great for planning to plant a garden  ( above ground plants when moon waxes and root plants when it wanes ),5
"I like this app a lot.  It is simple but precise. Not a lot too it, but fine for what it is.",4
"Don't listen to the nay sayers. This app actually does work. It creeps me out to. My dad asked it a question and it answered him. I've asked it questions and it answered me. If you're into the paranormal stuff, I highly recommend this app.",5
"This would be great for kids at a slumber party or for really naive adults who believe every speck of dust in a picture is an orb.I bought the free version and I liked it well enough and then I bought the paid version which is no different from the free version in any noticeable way.With the paid version, it's almost as though it is setup to shoot out random words and phrases at a certain interval. Maybe they thought people would get their moneys worth that way to give people who paid for it more fake excitement? It seems that way to me.If you're into the paranormal, I would download the free version just if you're curious but don't buy the paid version. The free version is better, in my opinion.Don't expect this to be a serious tool--it's just a toy.",3
this app cant do anything on the kindle fire and someone talking to Katy perry's ghosts? Shes not dead just so you know,1
"so I bought this house fro. a guy that passed away. words so far &quot;interior, mine, shade&quot; and so on. he was an artsy fartsy guy and I've redone the interior. also have a wall that's only windows and haven't put shades. interesting.",3
i used this app and it said that all the reviews here with more than one star were from ghost writers.....,1
"it kept giving me battery, life, eviction, and dog, and I couldn't figure it out.  finally, after turning on the radar, I saw the phone point to itself.  I ran to my local church, and had the priest do an exorcism on my phone, and sure enough, after the excorcism, my phone battery now lasts twice as long.  on a side note...I knew that yappy dog next door was posessed, and after shooting it with holy water, it burst into flames.",5
"My friend and I were really scared until after five minutes, nothing. showed up. I recommend this app for little wimps. but this is a rip off. Well, it's not really rip off when you can scare younger kids. It's still stupid though.  :(",2
I have this application also on my ipad with the same settings and they don't get anywhere near the same results.so far all I've gotten are totally wrong words. like &quot;sister&quot;. I've never had a sister.,1
"I can see my own kind, I'm not blind or mabye I am. Anyway I go to the graveyard yo see my buddy Jeff, it did not detect his presance AT ALL!!! Then I go to walmart and A BILLION FAKE GHOSTS WERE THERE!!!!! I think this is THE AVERAGE SHOPPER RADAR!!!!! It kept saying FOOD and SALES and BUY. WHAT?!?!?!  At least say what kind of app this is. MAYBE ITS A TYPO?!?! Well ALWAYS READ REVEIWS. Three stars cause it does something. SO IF NEED YOU TO FIND THE AVERAGE SHOPPER BUY THIS. Btw...BOOOOOOO!",3
"For y'all folks that thought it actually works , it dosen't. It's just a way to entertain yourself. It's also a way to prank your friends into believing your crazy made up ramblings and making them parinoid. I know cause I've done it. It's hillarious. Anyways, while I do beloved in ghost ,there's no reason to take this so seriously. I mean the company or whatever that made this is named spud pickles so you shouldn't really believe it. That's like trusting someone named seedy. It is a fun game. It's funny to watch parinoid people freak out over it (I always explain to them that its fake after I stop laughing) . I like it .",5
This app is useless without a delete button so you can get rid of these pests once and for all...,1
Just reading these reviews are worth paying for app.  This has been thoroughly entertaining.  You can take it seriously or not.  Doesnt matter.  Its free.,5
Love this app. Its scaring me though! But its loads of fun! I totally reccommend this! Kinda freaky!!! Great to scare anyone with!,5
this app really creeps out my friends.  of course i didnt tell them that its a game.  great ice breaker and it can sure revive a lagging conversation!!!,5
"This app used to work great for me. I searched out many spirits, most of whom became fast friends (well, some of them were a bit decayed and they weren't so fast).My issues began after my recent demise in a construction accident. I wound up in a number of pieces. It can be quite challenging to keep track of all of them. This application does an adequate job of finding the big pieces like my legs but isn't sensitive enough for my fingers and nose. Since the little pieces are the ones that usually get lost, this is a serious drawback.",3
"well when i first got it i was joking with it then i realized, i shouldn't because of my past experiences. some freaky things happened. for instence, things flying, me levitating. so maybe just be careful. you don't ever know what will happen. don't open doors you cant close....",5
"According to this app, it's 'scientific'ly 'correct' I will be 'hanged' by the 'Japanese'.Ghost Radar is an application that supposedly detects spirits with your device. Good layout and great for young children. It's up to you to believe if this is real or not. I use it mainly for creativity purposes.",4
Works great on Tmobile G2.  One of the most important applications on Amazon it helps you detect ghosts and spirits.  I already found a ghost in my bedroom.,5
"I tried this program out just for fun. well the radar was showing large amounts of activity around me- and to make matters worse it was giving me back snippets of my own thoughts! Like when i thought it was weird, it gave back WEIRD. when i thought ha ha that's kinda creepy it gave back CREEPY. I thought about ice cream just to mess with the train of thoughts, and it gave back DAIRY,  followed by COLD afterwards.Then it hit me. I am a ghost.It took some remembering, but i died years back in a car accident, and i had been in denial this whole time.Thanks to this app, i was able to realize that i had passed on, and finally cross over. well. not yet. i am writing this before i finally rest. :)",5
me and my friend like to go ghost hunting we call our selves E and M ghost hunters wen I saw this app I got it works great.,5
I absolutely LOVE that this is the FAOtD from Amazon! i had the free version for a while and my kids loved playing with it! Now have the ad free version to keep them entertained! Yes its mainly for entertainment purposes but when can keep both a 12 year old and an 8 year old side by side for an hour or better its GREAT! Thanks Amazon for this!,5
"I thought, our at least hoped, this was some kind of game - there's another ghost radar app that is actually fun and useful . This, unfortunately is a total waste of time.",1
This is a very fun app. Findings have to be read cautiously but a lot of fun for those interested in the paranormal.,5
had it on for 10 minutes and no words or ghosts! my house has no ghosts! wanna send some over here? lol,4
what does : or pig park exciting somehow havent : mean?  im scared. theres a place called pig park down the street and i night i always hear voices in my house.,3
I got this app pretty scared because i think my house is haunted so i put it up and ghosts were popping up like crazy i got so scared now i cant put it down. It is so scary. If you dont like ghosts this app is not for you. It is a MUST get app.,5
I downloaded this application and opened it while I was in the car. there was the occasional blip on the radar screen but nothing significant. and while there were a few words that appeared it was meaningless and random at best. but... when I got home and turned it on it was a different story. not sure what the different colored dots mean however there were many dots and many words being spoken in my house. I was standing in the kitchen and thought to myself what was I just gonna do? it was it that moment that the word &quot;pot&quot; appeared on the screen. oh yeah that's right I was gonna go have some pot. so off to the garage me and probly most of the ghost in the house went to get our bake on. truly this is an amazing application full of surprises and dare I say a mind reader.,5
"The reviews are the very best for this game.  I laughed out loud.  It is a little creepy when it says strange words.  But if you've ever spent an afternoon in the nursing home, it's pretty much the same thing.",3
What this is suppose to do can't be proven to be actual I do not take the blips and the words seriously. You can have fun with it anyway.,3
"Don't waste your money. I was hoping some how, some way this app would pick up on something. But everytime I moved my kindle a word would just so happen to pop up. It was fun the first day but now it just makes me mad when I turn it on.",1
"It is a fun app but at the same time it never stops!  All day I get messages of ""words spoken"".  It never shuts off and keeps going.  When words are spoken it never makes sense at all.  I'll get ""fire"" ""Norway"" ""also"", it just throws random words out.  But I do like it the kids have a lot of fun with it so I let them go on their own ghost adventure.  So for fun factor I gave it 3 stars.  Obviously it's not real and I never expected it to be but when I shut down an app in my phone I would like it to stop.",3
"The app is for entertainment purpose only, but its poor user interface and sounds make it an immediately uninstall.I would NOT recommend this application.",1
See people thinks these apps work. Really?  If it wasn't. for free I won't. waste my money. If you like faking someone out this is the app for you.,3
"Thanks to this app I found out that my house is haunted.While I was working on my computer I fired this app up having no idea what to expect. I clicked on the ""Radar"" button and it showed 3 blue dots to my right, and 2 yellow ones in front of me. Then my phone says, ""Ignore"". I figure it's telling me to ignore the dots. (Which I assume were ghosts)?Then my phone starts popping off word after word. Are these ghosts having a conversation? It seemed like all nonsensical words. Well after a couple of minutes of this I said aloud, ""Go away ghosts, I'm trying to work here!""Suddenly the radar went blank and for the next 20 minutes not another word came out of my phone. I finished my work and turned the app off.Freaky Man!",4
"Great FAOTD.  Started the app started to show words on Vox and in the Radar. Funny thing in the Radar was showed location and word &quot;creature&quot;, I look towards the area it pointed and it was my dog. jeje, great app for Halloween",4
not sure if it really works ...I'd like to think it does in some way or another...prob be better with a smart phone or something with more &#34;sensors&#34; to it. But its fun and interesting. If I had a smart phone I'd have it on there too and compare results....I think its worth getting...thanks  SPUD PICKLES!,4
my house is free of ghost... except one who knew inwould spread and strecth far the accuracy of this app... its is cool for halloween thou,5
"So I just got this app today and as soon as I got on it, a word popped up said Sit. Which was weird bc I was sitting. so I started to say some names. names I said Grandma Brown, Grandpa Brown, Ben, Grandpa Wallace. then it popped up a word saying Fewer. then a few words came up I didn't understand like Fox, Entry and Simply. then I asked who this was and it popped up Dan Just now. It really creeped me out bc my dads name is Dan (he has not passed yet). Going to wait it out before I make my review a 5 star. I really recommend getting this app if you are into parnormal stuff.",4
"This app is good! Not the best but definitely worth a dollar! But the reason its 4 stars is because there are different colors of ghosts and there is no key to defining what they stand for. Other than that, good job!",4
"what a perfect app for Samhain and All Hallows!my 1st grader is having a blast finding ""ghosts""I only wish they would stop restarting the app even when I FC it... i dont wanna hafta get physical. (I ain't afraid of no ghost, mmkay?)It found ""energy"" in my wifes altar, I just thought that was chuckle worthy",2
"Decent app, works on my phone with no negitive effects. Weither it ACTUALLY percieves the super natural or paranormal is unknown. However, even if not, it is a fun entertainment piece just in time for halloween.",5
I can't wait for the next app to come out of beta.  demon sonar.  every time I try to find the demons in the toilet bowl after drinking the ghosts make the app crash by shorting out my phone.  we need an app that can keep up with todays ever more aggressive sprite world,4
It only said potatoes... I am a born-again Christian and ghosts don't exist they are demons playing with people making them believe idiotic paranonal crap. I do accept the fact that this app is humorous however because the developers name is Spud Pickles lol,5
"Ok i think we all know this app is entertaining,but really? It started going off with words like gulf,boat,fall,thy,what kind of message is it trying to get across to me. i mean I'm in a 14 story building and its telling me a ghost is next to me,why would there be a ghost in a condo on the beach? don't get it its a total waste of time and money.",2
me and my friend were going around his house at night then these dots and words came up.the word said living room.so we went to the living room.then it said cabinet.so we checked the only cabinet.in there was my friends grandmas favorite teapot set.it kinds spooked us.but overall this is a fun game.and its up to you to decide if you think its real or not.hope you enjoy it:),5
IT SCARES THE FLIP OUT OF ME! Seriously even my mom believes it so look so scary. Get this app it scary and fun.if you really wanna be scared bring it to a graveyard at night!,5
"I was hanging with some friends in my little sisters room. shes seven, and not 2 annoying. so I was playing around with it. I pointed it at princess, Ally's toy horse, and it went mad! princess's eyes turned red and POOFWHAMBAM! I'm dead. so is the friends.:( when I say it I mean th app",5
"OK, wow. I have a couple tales to tell:When I felt like something was wrong, I went outside and the ghost radar said &quot;safe&quot; which made me happy for some odd reason.The next time I used it, the radar said &quot;press&quot;, and you know when you press the screen it automatically goes to the tracking thing, so I did and it showed a green orb sitting by me. So... that was.... weird.Last of all, It showed to red orbs where my smoking neighbors were. I knew they were evil...That's pretty much it so far. I recommend this for a lot of people, it's fun.",5
"Fun app, I wish the vox mode would still be scanning while I look at the radar, so that I can compare the two to see what's the ghosts intentions are.  I started wearing clothes aroused the house because the ghosts were making me feel selfconcious.The first word that came out for me was not fart, but it was the second.  Some eerily accurate words.  It said the word power right before I unplugged it from the wall.Fun app, solid, entertaining, HTC EVOthe nudist",4
"I couldn't believe it when I saw it, but this app confirmed my worst nightmare- my wife is a ghost. I have always wondered why she could walk through walls or why she didn't have a reflection until now. It is a little strange being able to tell people that you are married to a ghost but once they meet her they see that she is an almost normal person. I haven't had the guts to tell my wife yet though, not sure how she is going to react. At least she isn't a zombie!",5
"This app unleashes the previously undocumented hardware in every Android device to communicate with the dead. This came in practical use I was able to find the ghost of my dead uncle and he directed me to where he buried his money- it would have been lost forever- or worse found by staff of the camp for disadvantaged children on who's land it was hidden.I also use this app to make sure the bathroom is clear before I take a shower or ""do my business."" I really don't want ghosts of dead relatives watching me in there. It's kind on creepy when you think about it- now, no more worries!I might buy a 2nd phone just to keep this app on all the time.",5
I got it for my kindle so how dose it pick any voices upI got like ten different words,1
"so i was scratching my dogs belly,and the word &quot;nice&quot;came up.when i stopped,it said,&quot;why&quot; so i scratch ed his belly again and it said &quot;nice&quot;.weird...",5
"Downloaded this application as the free app of the day from the Amazon android marketplace, and have not touched it since.",2
"my sisters best friend died a day before i bought this app... the word girl popped up, then the word orange. orange was the girls favorite color...",5
"The app is cute and corny and, well,  seasonally appropriate. My 5 stars go to, not the app, itself, but to all the reviewers whose reviews actually made me laugh aloud! Keep 'em coming and Happy Halloween!",5
This app is very interesting with another function to ad to my phone's ever increasing catalogue of functions. I enjoyed the word translation.,4
It seems like a fun app I just think it should be free.This makes no Spence because its free on I touch .,4
"If Bruce Willis had had this app, The Sixth Sense would have been only two minutes long. Highly recommend this app!",5
i ain't used this application in so long i do not even remember it i think it dumb amazon wants reviews and so does the market place pick a place i will not review on both,5
The app even says it should be used for entertainment purposes and it says that the accuracy is not proven real....so stop writing bad reviews and read the description!!!!This app is really cool the first time I opened it was with my dog and cat in my room and it said there was a ghost/spirit and the words were &quot;kids&quot; and &quot;combine&quot; I found that really cool ! :),5
App works exactly as stated.is entertaining and it is fun to make up the stories behind the words!The reviews made me laugh very hard - thanks everybody!,4
"This thing is crazy good, it (correctly) identified my cat as being a ghost, and also warned me within seconds that my neighbor was going to throw paint at me. Or something with the paint. But whatever the paint thing was, I was able to get inside and barricade my doors before that crazy woman could do anything with paint! Thanks Spud Pickles and Amazon for saving my day. Looking forward to the Ghost Container Upgrade!",5
"This is just for fun and fun alone. Doesn't have any problems running, good to have a laugh with friends.",5
"great app, but does anyone know what a blue dot means? help would be appreciated greatly if responded to soon",5
"Wow, this app is so accurate! I started the app up when I got to work and it showed zombies were all around me. When I looked around I saw that it had pointed to all of my coworkers. Just spooky.",4
"This is fun to play around with, but as with all Ghost Radar the constant repeating of the same things means, to me, it's fake.",5
"I'm loving the negative  comments from &quot;experts.&quot; M.D.s don't get mad about the x-ray apps, so why are you mad about this?Most of the comments have shown that people aren't REALLY taking this seriously, so why are you?Lighten up. This is a fun app to have for Halloween.By the way, if you could provide proof that your custom home-made equipment works better than this app, I'm sure we'd all love to see it. No, I didn't think so.",5
"Mine said these words in about 20 minutes and keeps going. truck you park finish post knife prize met Pennsylvania roman yard oxygen top dad negative tip strike  and is not done yet. Also many small letters under the word. I admit this is good fun, but ghost's don't swear?",5
"A ghost just followed me at 70 mph,  talking the entire time. Funny app for the kids this close to Halloween.  The words make it creepy on a fun way. Thanks Spud Pickles.",4
"O. M. G!!!!!! Ok, so, like I wanted to like, see if this thing like, actually, like, worked, ya know? So, I like, killed my brother, and I like, turned on the ghost radar thingy. And, like, OMG OMG OMG! It, like, only showed like, one dot thingy, and it was like, my brother! And, like, it showed all the like, words and stuff, and like, he was like, saying stuff like &quot;Omg&quot; &quot;Why&quot; &quot;Hate&quot; &quot;You&quot; &quot;You&quot; &quot;Did&quot; &quot;For&quot; &quot;Stupid&quot; &quot;App&quot; &quot;So&quot; &quot;Stupid&quot; &quot;Hate&quot; &quot;I&quot; &quot;cant&quot; &quot;believe&quot; &quot;you&quot; OMG OMG OMG!!!!",5
I had this app up while I was jerkin' and all of a sudden it said 'George' so it's either naming my member or a ghost named George likes what he sees. You make the call on that one.,5
"Even though I disabled it in the settings, the app continues to run when i close it. Uninstalling. 19 20",1
"Fun App, but needs a Barcode reader to enable tagging and identifying of ghosts and spirits . . . what? Hey, this app has already broken down the boundaries,  why not go the whole way?",3
This is a cute little app in keeping up with the Halloween theme. It's right up there with the x-ray app. Fun and a novelty but can quickly turn into a boring app.Ph: Optimus V,4
"Sometimes the words it gives you are creepier than playing on a ouija board. For instance: it said my dad's name. I haven't had contact with him in about 5 years. That night I see that he found me on Facebook and sent me a (20 days late) birthday message. I can't decide if I believe in the astronomical odds against that coincidence, or if there was something supernatural about it.If you don't believe in the ghost thing at all, I still say download it. You will probably have fun with it.",5
"I'm sitting there, using this app, when along comes Elvis's ghost. Now, fat Elvis ghost is scary to behold. But then he has to start moaning and wailing and singing Blue Christmas. It isn't even Halloween yet, and I hate that song! So here's hoping that a less annoying ghostie visits me next time!",5
I got mathmatics for a word and 30 seconds later my brother came and asked me what congruent means and I Said OMG. doesn't that have to do with geometry/mathematics?,5
Overall a very entertaining way to spend your pre-Halloween time. I'll be sure to check for ghosts and ghouls with my new Fire HD to make sure my apartment is safe.Permissions are good and no Open Feint is always a sign I'll give the app a try. Thanks Amazon!,5
I FOUND A GHOST USING THIS APP. I ASKED IT TO SHOW ITSELF THEN I SAW A SHADOW OF A GIRL AND I WAS ALONE...,5
"HELP! the app is having problems downloading, I don't even know how to fix it. help me pleeeeeeaaaaassseee! xp xp",1
Me and my little sister and her friend were missing this app nothing happened after my sister's friend left me and my sister did it my sister asked it if you died in the civil war it brought up the name William  I looked it up and he was the president during the civil war now I live near Gettysburg and that  scared me. FYI the website I looked  up on was History .com  the history channel website,5
"Maybe I just don't know how to work it, but Ghost Radar Legacy doesn't seem to be all that interesting.",1
But definately entertaining to see how many people actually thought it was real and low rated this app because it wasn't real.,5
"I can't validate the accuracy of this app at finding the supernatural, but, it does at least produce *a* result.  It's up to you to decide for yourself if the results you get are more than just entertainment.  The app is stable, controls explained, and is an interesting conversation piece over dinner.  Especially if you're having dinner with your minister, priest, or other clergy member.",3
"I got the game after reading the reviews and thought it would be fun just to try it even though I was pretty certain it was bogus.  A part of me sorta hoped that my little brother would find some way to communicate with me even though I know the kindle doesn't have a microphone. See he killed himself last July and I miss him so badly. Anyways, I started the game and walked around and got some random words like question and paragraph. I got bored and sat on the couch. Not much happened after that so I figured it needed movement so I started shaking it. Soon words came popping out but I froze when the word brother came up. The next word was beside. I kid you not! I couldn't help tearing up even though it was probably just random words that happened to sync up. Nothing interesting after that but it shook me a little.",4
"and not useful even as a joke, because it just does meaningless things that are not usable as data. Of course, it's all bogus anyway -- how would a tablet sense ectoplasmic emanations, even if they were real? I was hoping it would be at least interesting and fun, like the ""alien scanner"" I used to have on my palm pilot years ago, but it's just technobabble.",1
"At first but it &quot;told&quot; me a lot of things that noone would know about. I turned it on this morning and one of the first things it said was, &quot;court&quot; holy cow!! My husband is in court this morning !! How would a simple app know my husband was in court??? I didn't download this until late last night, long after we were discusing his case. It also mentioned several other things that noone knew about let alone what seemed to be a cheesy app - believe me its not. It works. I even got 3 different names of spirits that may be here. Yes, we have A LOT of paranormal activity here.Yes I do believe in ghosts, I did before the app but this app is making me even more of a believer!!!What's even freakier is that I had gotten this app from getjar for free, the exact same app as this free app of the day and its free on Amazon today. I downloaded it late last night.",5
"I decided to check this application out. I have a ghost right in front of me, but all the detector picked up on was the pixies in my sock drawer and the monster snoozing under my son's bed.I'd recommend installation of the application only to detect supernatural, not paranormal, activity. It doesn't even sense my inner demons or the ghost in the machine!",4
i was sitting there wen it said die i was like wtf? the next day my uncle was DEAD. please say in a review if this is real or not if it is it would help me belief he is in a better place. refer to me as beastliness hobby,5
It said &quot;ghost behind you&quot; and when I looked... behind me was the closet. I opened the closet's door and guess what! it just works. and spoke 2 words already :under and pool. I probably go take a look.,5
"The world would be a better place without BS apps like this promoting pseudoscience. The real world is FULL of wonder &amp; mystery! Why detract from that with woo woo things like this? I'm all for Halloween fun (seriously - the Halloween decorations are up all year round at my house!), but things like this app, ghost hunters, and their ilk just give validation to scams &amp; ignorance.",1
I was skeptical until Amy Winehouse showed up on the radar. I thought it was a fluke until I checked my drug stash and all of my cocaine and weed went missing. AMY WINEHOUSES GHOST STOLE MY DRUGS.,5
so me &amp; my dad check out this app &amp; it was so cool but it was kinda creepybecause we were just sitting there &amp; then we heard words the words were &quot; cheese giving&quot; I freaked out so I stopped. But the point is that this app is great getit. ROC N,5
Jesus came and said hello he said that I was the best and that j might not want to vote for Michelle. bachman because shes truly a monstrr made by the government to destroy us But.maybe I'm imagining this beacause everyone knows.Jesus would talk to Tebow First,5
"At last, an app that is truly useful!I used this app on my evo 3d to detect a wide variety of poltergeists that have been haunting my sister's house for many years. Many of these ghosts were outright determined to harass and element the entire family.  The family pets would sometimes mysteriously disappear in the middle of the night.  The family would sometimes find the front door mysteriously  ajar.  And sometimes they would hear mysterious thumping sounds from somewhere down the hallway, around where their teenager's.bedroom is.This app made it possible to finally detect these poltergeists!  After carefully using this app, focusing all my attention on the device for only 3 hours, I was able to see, for just a moment, what would otherwise look like a piece of dust floating.  Of course, since I was using the Ghost Radar app, I was confident that this could be no piece of dust - I had spotted, if only for a split second, the guilty poltergeist!I'm only giving this game 4 stars out of 5 because it doesn't tell you the next step.  In other words, how do I now get rid of the poltergeists?C'mon, developers, get with the program!",4
I didn't like this at all.  My nieces had me downloaded and I found it to be a waste of space on my kindle.,1
I have this app on my kindle and my phone only for entertainment sake.  I have no idea if it's fake or real.  I gave both to my grandkids one night and they had a blast running around the house looking for ghost!!!  It can be a little spooky when it starts talking to you!!  Now if only I can get my phone and kindle back whenever my darling little monsters are around!!!,5
Im not saying I don't or do believe is ghosts. lets make that clear. but the point if this app I think is mote to just have fun. I mean seriously out the pal on your kids phone let them have fun with it. it's not the real deal. cause lets say ghost are real and the pros who have big equipment well. that equipment costs thousands of dollar's. now do you really think a phone even as advanced as the evo 3d which I have is capable of matching the hardware as of the pros? No. it's not. so I believe this app is not yo be taken serious but as just getbsome laughs out and dont be afraid to let the child inside of you out and just have some good ole fun.Deuces everybody DJ Collyder out and happy Halloween,3
&quot;working on the same principles as traditional paranormal equipment&quot;... so this too is a hoax?uses you phones sensors to read electromagnetic fields?  didn't realize my phone had that sensor.  stop telling bold faced lies to make a quick buck.,1
"Okay, this is a perfect app for Halloween! My little nieces and nephew will get a kick out of it. Wanna know why? Because anyone thinking that a 99 cent app with actually detect real ghosts is insane. This is a funny little app that I rank right up there with the Magic 8 Ball. A cool bit of fun for the holiday.Those of you who are whining that it doesn't work for &quot;real ghosts&quot;? Stop it. Either call those ghost dudes on tv, or better yet use that money for therapy. You're welcome.",5
this is very spooky and when I purchased this app I just moved in to a mansion and it said the words kill and prince so I killed my pet tarantulla princess and my principal in her sleep sorry Ms bolte btw and right after I killed them I saw the ghost of my principal in my mansion located nowhere near were she lived and my pet tarantulla attacked me and I have bite marks on my back and arms and hands. so we moved and I still have marks. btw I went to juvenile prison.I still regret itthey still haunt meyou can feel the PAIN,5
"This app is on my Kindle Fire. One evening as I walked by the TV with my Kindle Fire in my hand and the app turned on it said TV. As I sat down on the sofa beside my cat it said Mona, my cats name.  Other times it's been on money with its answers and words. Let it warm up with all 3 lights on and enjoy what's said and what energies are around you. Could fun or could be serious.",5
"Awful app design. Could have at least modeled an accurate radar, instead of blips just appearing randomly before they are &quot;scanned&quot;.",1
this is a good app you shloud true it I relegate like it a lot of people do so true it.,3
"i got this just for the fun of it. turned it on and started playing with it. I have to say it is pretty freaking creepy at times. I was showing it to my son when it said &quot;railroad&quot;. he was playing a game and his computer guy was on a railroad. we had said nothing about a railroad.Other weird ones are when I was talking about my mom and it started with words like Texas, health, camp... things that relate to her. I said nothing about those things.Or it said &quot;government traffic&quot; my phone went nuts, the app force closed, wouldnt open, glitched and then i had to download it again. Started it up and the first thing it said was &quot;see&quot;. trippy!My son said his stomach hurt and it said &quot;corn&quot;. sure enough he had eaten something with corn and was feeling the effects. the phone wasnt even with me when he ate.Its just weird, fascinating and creepy. just said &quot;Saturday, worker&quot;. I work on Saturday.So if its a gimmick, its a darned convincing gimmick. But the next time I lose my my keys again, i am turning it on b/c when i was searching for mine it said &quot;table&quot;. they were there. I dont usually keep my keys on the table. i lose them if i do.I'm a little freaked out now.",5
Having watched the Ghost Hunter shows on television and enjoyed them I was familiar with some of their tools. I thought I would give this a try....I figured this was probably just a fun thing to play with. When I operated it and it analyzed the room I was in and later listed the events in that room. I was shocked. Both my mother and father had died about 15-20 years ago. My dad had always promised to come back and let me know if he was ok after he passed...well he did within a week one night when I went to bed and couldn't sleep. I saw this man smiling at me and it scared me so I jumped out of bed and he disappeared. The next day as I set at my desk I looked up to see the photo he had given me of his time in the Navy in Australia and here was the handsome wavy black haired man that had smiled at me. He had always said that was the happiest time of his life. Well when the Ghost Radar Legacy listed the events that happened it mentioned the word mill....my dad had worked for years in the saw mill....I knew then that he was still watching over me. This was no coincidence....out of millions of words that could have popped up....also it mentioned struggle and he had a horrible time his last few hours....So this is very worth trying out. I cannot guarantee you will have a connection like I did but many have and if you do it will be amazing.,5
"It is sad that Spud Pickles (programmer/author) needs to write multiple times that this is for entertainment only, yet still people seem to believe. At any rate, this is a very fun app to scare the kids with on Halloween. What better than to tell ghost stories and then check the house to see if there are ""ghosts"" around. You always get a result with the app, but it can be incredibly variable which adds to the eerie value.",5
"So this morning I downloaded the classic version (free)on Amazon for my Kindle Fire. I opened the the app and almost right away a red dot showed up and it said my grandfathers name..not his real name but the name the grand kids called him. There is NO WAY that the app could have known that as there is nothing in my kindle.. apps,documents pictures, profiles or anything that would know that, and no one in the room was talking about anything or anyone at the time so a mic couldn't have picked up on anything we might have said. So real or not, in my opinion there has to be something to this. I just download the paid version (for .99 cents)that is said to be more advanced and I will be spending the overnight monitoring whatever goes on. I searched the net and alot of sites said 3am is the ""dead"" hour so we'll see what kind of activity happens. If your curious try the free version first and check it out..you may be surprised at what happens. If something doesn't happen right away, don't give up..give it a chance. I've had it running for the last 6 hours and dots pop-up and words appear. Just not constantly. Most have no meaning to me, but that doesn't mean its not real. I know some of the people say its fake and alot say its real..all I know is what happened with me this morning was real enough for me to investigate further. It may be a bunch of BS but its going to be fun finding out. If you do download and try it go to the apps website and its explains how to works.",5
"If you area wondering by all the sarcasm in the reviews, yes this app is fake. Your phone does not have the tools to measure electromagnetic fields, etc. However, it can be entertaining.",2
"I was standing in front of my Tv watching a show, and it told me to sit down, because standing is one of my pet peeves. I was creeped out, but whatever. I sat down and I felt a literal hand on my head, so I turned around and there was nothing there, which scared me to death, and right then my dog started barking and howling and standing on its hind legs, which he cant do. immediate uninstall. I want to move too...",4
"I was, of course, a little skeptical at first. I visited the Spud Pickles website, which I really liked &amp; recommend. Then I read the reviews in the app store. After reading the hilarious ones, the ones that praised it, &amp; the &quot;nay-sayers&quot; &amp; &quot;humbuggers&quot;, it was definitely the &quot;nay-sayers&quot; &amp; &quot;humbuggers&quot; that did it for me. I supposed if they were taking it so seriously, it must be &quot;serious&quot;! So thank you &quot;nay-sayers&quot; &amp; &quot;humbuggers&quot;, because of you I downloaded this app &amp; it has become one of my favorites! I did read a review that reported the app drained their battery, I have a Kindle Fire &amp; have not experienced any problems at all, the app works great. I can leave it run while I do other things on my Kindle, &amp; even while its asleep. Even while I'm asleep-which I have to say has had some creepy results! I don't about you, but I don't like to hang any limbs off my bed for fear of &quot;something&quot; getting me, &amp; this app confirmed those fears!! Call me childish, but I won't be taking any chances-hands &amp; feet securely tucked in blankets!! Overall fun app, performs well, &amp; like I said-creepy!",5
